png_date,png_file,report_date,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value,skip_reason
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,1180.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(249, 801, 329, 827)","+1,180",observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,1087.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(332, 801, 412, 827)","+1,087",observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-8910.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(166, 830, 246, 856)","-8,910",observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,9054.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(249, 830, 329, 856)","+9,054",observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-70.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(332, 830, 412, 856)",-70,observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,5108.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(166, 858, 246, 884)","+5,108",observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-5307.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(249, 858, 329, 884)","-5,307",observation already exists
2026-01-21,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-21.png,2026-01-20,2026-01-20,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,163.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-21.png:(332, 858, 412, 884)",+163,observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4394.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(166, 745, 246, 771)",+4394,observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,3217.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(249, 745, 329, 771)","+3,217",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-9965.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(332, 745, 412, 771)","-9,965",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-2612.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(166, 773, 246, 799)","-2,612",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-6611.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(249, 773, 329, 799)","-6,611",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,9553.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(332, 773, 412, 799)",+9553,observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,9548.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(166, 801, 246, 827)","+9,548",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-1466.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(249, 801, 329, 827)","-1,466",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-6949.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(332, 801, 412, 827)","-6,949",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-3256.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(166, 830, 246, 856)","-3,256",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,3924.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(249, 830, 329, 856)","+3,924",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-649.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(332, 830, 412, 856)",-649,observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-1919.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(166, 858, 246, 884)","-1,919",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,2321.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(249, 858, 329, 884)","+2,321",observation already exists
2026-01-22,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-22.png,2026-01-21,2026-01-21,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-345.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-22.png:(332, 858, 412, 884)",-345,observation already exists
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-2432.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(166, 745, 246, 771)","-2,432",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-1568.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(249, 745, 329, 771)","-1,568",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,1555.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(332, 745, 412, 771)","+1,555",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,833.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(166, 773, 246, 799)",+833,report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1377.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(249, 773, 329, 799)","-1,377",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,899.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(332, 773, 412, 799)",+899,report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-5942.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(166, 801, 246, 827)","-5,942",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-203.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(249, 801, 329, 827)",-203,report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,5456.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(332, 801, 412, 827)","+5,456",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-15428.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(166, 830, 246, 856)","-15,428",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,15748.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(249, 830, 329, 856)","+15,748",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-306.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(332, 830, 412, 856)",-306,report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-5886.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(166, 858, 246, 884)","-5,886",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,6152.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(249, 858, 329, 884)","+6,152",report not found
2026-01-23,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-23.png,2026-01-25,2026-01-25,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-230.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-23.png:(332, 858, 412, 884)",-230,report not found
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,1438.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(166, 745, 246, 771)",+1438,observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,4790.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(249, 745, 329, 771)",+4790,observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-7239.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(332, 745, 412, 771)","-7,239",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,1052.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(166, 773, 246, 799)","+1,052",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,9735.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(249, 773, 329, 799)",+9735,observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-10360.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(332, 773, 412, 799)","-10,360",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,1045.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(166, 801, 246, 827)","+1,045",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,3261.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(249, 801, 329, 827)","+3,261",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-4288.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(332, 801, 412, 827)","-4,288",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-14713.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(166, 830, 246, 856)","-14,713",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,14366.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(249, 830, 329, 856)","+14,366",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,315.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(332, 830, 412, 856)",+315,observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-4190.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(166, 858, 246, 884)","-4,190",observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,4170.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(249, 858, 329, 884)",+4170,observation already exists
2026-01-26,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-26.png,2026-01-23,2026-01-23,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,2.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-26.png:(332, 858, 412, 884)",+2,observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-1588.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(166, 745, 246, 771)","-1,588",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-15414.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(249, 745, 329, 771)","-15,414",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,17157.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(332, 745, 412, 771)","+17,157",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,4497.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(166, 773, 246, 799)",+4497,observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,26217.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(249, 773, 329, 799)","+26,217",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-29138.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(332, 773, 412, 799)","-29,138",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-8750.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(166, 801, 246, 827)","-8,750",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,2987.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(249, 801, 329, 827)","+2,987",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,5915.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(332, 801, 412, 827)","+5,915",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-954.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(166, 830, 246, 856)",-954,observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,1040.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(249, 830, 329, 856)","+1,040",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-86.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(332, 830, 412, 856)",-86,observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,3125.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(166, 858, 246, 884)","+3,125",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-3015.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(249, 858, 329, 884)","-3,015",observation already exists
2026-01-27,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-27.png,2026-01-26,2026-01-26,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-110.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-27.png:(332, 858, 412, 884)",-110,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,8448.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(166, 745, 246, 771)","+8,448",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,2474.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(249, 745, 329, 771)",+2474,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-10197.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(332, 745, 412, 771)","-10,197",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-1133.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(166, 773, 246, 799)","-1,133",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,16528.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(249, 773, 329, 799)","+16,528",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-14540.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(332, 773, 412, 799)","-14,540",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,5636.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(166, 801, 246, 827)",+5636,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-1570.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(249, 801, 329, 827)","-1,570",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-4040.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(332, 801, 412, 827)","-4,040",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-319.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(166, 830, 246, 856)",-319,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,205.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(249, 830, 329, 856)",+205,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,231.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(332, 830, 412, 856)",+231,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,5475.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(166, 858, 246, 884)",+5475,observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-4965.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(249, 858, 329, 884)","-4,965",observation already exists
2026-01-28,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-28.png,2026-01-27,2026-01-27,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-494.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-28.png:(332, 858, 412, 884)",-494,observation already exists
2026-01-29,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-29.png,2026-01-28,2026-01-28,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4008.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-29.png:(166, 745, 246, 771)",+4008,observation already exists
2026-01-29,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-29.png,2026-01-28,2026-01-28,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-14021.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-29.png:(249, 745, 329, 771)","-14,021",observation already exists
2026-01-29,C:\Users\infomax\Desktop\Market Daily\2601\2026-01-29.png,2026-01-28,2026-01-28,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,12131.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2601/2026-01-29.png:(332, 745, 412, 771)","+12,131",observation already exists
