png_date,png_file,report_date,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-13082.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 745, 246, 771)","-13,082"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,14701.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 745, 329, 771)","+14,701"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,2307.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 745, 412, 771)","+2,307"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-2159.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 773, 246, 799)","-2,159"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1277.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 773, 329, 799)","-1,277"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,3906.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 773, 412, 799)","+3,906"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-10641.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 801, 246, 827)","-10,641"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,6280.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 801, 329, 827)","+6,280"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,3268.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 801, 412, 827)","+3,268"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,8908.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 830, 246, 856)","+8,908"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-8483.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 830, 329, 856)","-8,483"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-425.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 830, 412, 856)",-425
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,1526.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 858, 246, 884)","+1,526"
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-944.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 858, 329, 884)",-944
2026-02-26,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-26.png,2026-02-25,2026-02-25,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-476.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 858, 412, 884)",-476
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-21135.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 745, 246, 771)","-21,135"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,12569.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 745, 329, 771)","+12,569"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,6498.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 745, 412, 771)","+6,498"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,4247.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 773, 246, 799)",+4247
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,1901.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 773, 329, 799)","+1,901"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-5459.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 773, 412, 799)","-5,459"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-4143.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 801, 246, 827)","-4,143"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,9369.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 801, 329, 827)",+9369
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-4745.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 801, 412, 827)","-4,745"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,581.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 830, 246, 856)","+5,81"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-5808.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 830, 329, 856)","-5,808"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-206.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 830, 412, 856)",-206
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-2639.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 858, 246, 884)","-2,639"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,2689.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 858, 329, 884)","+2,689"
2026-02-27,C:\Users\infomax\Desktop\Market Daily\2602\2026-02-27.png,2026-02-26,2026-02-26,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,69.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 858, 412, 884)",+69
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-70528.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 745, 246, 771)","-70,528"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,5666.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 745, 329, 771)","+5,666"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,62496.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 745, 412, 771)","+62,496"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,623.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 773, 246, 799)",+623
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,4460.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 773, 329, 799)",+4460
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-4724.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 773, 412, 799)","-4,724"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-27652.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 801, 246, 827)","-27,652"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,21021.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 801, 329, 827)","+21,021"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,7179.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 801, 412, 827)","+7,179"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,6522.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 830, 246, 856)","+6,522"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-6314.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 830, 329, 856)","-6,314"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-206.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 830, 412, 856)",-206
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-16205.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 858, 246, 884)","-16,205"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,16315.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 858, 329, 884)","+16,315"
2026-03-03,C:\Users\infomax\Desktop\Market Daily\2602\2026-03-03.png,2026-02-27,2026-02-27,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-105.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 858, 412, 884)",-105
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-51487.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 745, 246, 771)","-51,487"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-8859.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 745, 329, 771)","-8,859"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,57974.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 745, 412, 771)","+57,974"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,5934.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 773, 246, 799)","+5,934"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,2388.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 773, 329, 799)","+2,388"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-7614.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 773, 412, 799)","-7,614"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-3990.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 801, 246, 827)","-3,990"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,6892.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 801, 329, 827)","+6,892"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-1293.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 801, 412, 827)","-1,293"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,12242.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 830, 246, 856)","+12,242"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-13482.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 830, 329, 856)","-13,482"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,1240.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 830, 412, 856)","+1,240"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,7980.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 858, 246, 884)","+7,980"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-9214.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 858, 329, 884)","-9,214"
2026-03-04,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-04.png,2026-03-03,2026-03-03,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,996.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 858, 412, 884)",+996
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2303.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 745, 246, 771)","+2,303"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-5978.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 745, 329, 771)","-5,978"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,196.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 745, 412, 771)",+196
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,11703.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 773, 246, 799)","+11,703"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,323.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 773, 329, 799)",+323
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-12030.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 773, 412, 799)","-12,030"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,22638.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 801, 246, 827)","+22,638"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-11459.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 801, 329, 827)","-11,459"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-10675.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 801, 412, 827)","-10,675"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,34134.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 830, 246, 856)","+34,134"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-34094.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 830, 329, 856)","-34,094"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-20.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 830, 412, 856)",-20
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,14311.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 858, 246, 884)","+14,311"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-14124.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 858, 329, 884)","-14,124"
2026-03-05,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-05.png,2026-03-04,2026-03-04,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-91.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 858, 412, 884)",-91
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-1446.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(166, 745, 246, 771)","-1,446"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-17186.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(249, 745, 329, 771)","-17,186"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,18228.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(332, 745, 412, 771)","+18,228"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,8322.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(166, 773, 246, 799)","+8,322"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,7393.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(249, 773, 329, 799)","+7,393"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-15514.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(332, 773, 412, 799)","-15,514"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-25499.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(166, 801, 246, 827)","-25,499"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,34693.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(249, 801, 329, 827)","+34,693"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-8592.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(332, 801, 412, 827)","-8,592"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,6296.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(166, 830, 246, 856)","+6,296"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-5503.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(249, 830, 329, 856)","-5,503"
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-592.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(332, 830, 412, 856)",-592
2026-03-06,C:\Users\infomax\Desktop\Market Daily\2603\2026-03-06.png,2026-03-05,2026-03-05,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-6597.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-06.png:(166, 858, 246, 884)","-6,597"
